# board x y r search_type last_rotate clear classify
18 0 15 1 0 1 1 0
18 0 16 2 0 0 0 0
18 0 16 2 0 0 1 0
18 0 16 2 0 1 0 0
18 0 16 2 0 1 1 0
18 0 16 3 0 0 0 0
18 0 16 3 0 0 1 0
18 0 16 3 0 1 0 0
18 0 16 3 0 1 1 0
18 7 16 0 0 0 0 0
18 7 16 0 0 0 1 0
18 7 16 0 0 1 0 0
18 7 16 0 0 1 1 0
18 7 17 3 0 0 0 0
18 7 17 3 0 0 1 0
18 7 17 3 0 1 0 0
18 7 17 3 0 1 1 0
18 -1 17 1 0 0 0 0
18 -1 17 1 0 0 1 0
18 -1 17 1 0 1 0 0
18 -1 17 1 0 1 1 0
18 7 17 2 0 0 0 0
18 7 17 2 0 0 1 0
18 7 17 2 0 1 0 0
18 7 17 2 0 1 1 0
18 7 17 1 0 0 0 0
18 7 17 1 0 0 1 0
18 7 17 1 0 1 0 0
18 7 17 1 0 1 1 0
18 8 16 3 0 0 0 0
18 8 16 3 0 0 1 0
18 8 16 3 0 1 0 0
18 8 16 3 0 1 1 1
19 3 14 0 0 0 0 0
19 3 14 0 0 0 1 0
19 3 14 0 0 1 0 0
19 3 14 0 0 1 1 0
19 3 15 2 0 0 0 0
19 3 15 2 0 0 1 0
19 3 15 2 0 1 0 0
19 3 15 2 0 1 1 0
19 3 15 3 0 0 0 0
19 3 15 3 0 0 1 0
19 3 15 3 0 1 0 0
19 3 15 3 0 1 1 0
19 3 15 1 0 0 0 0
19 3 15 1 0 0 1 0
19 3 15 1 0 1 0 0
19 3 15 1 0 1 1 0
19 2 14 0 0 0 0 0
19 2 14 0 0 0 1 0
19 2 14 0 0 1 0 0
19 2 14 0 0 1 1 0
19 4 14 0 0 0 0 0
19 4 14 0 0 0 1 0
19 4 14 0 0 1 0 0
19 4 14 0 0 1 1 0
19 4 15 3 0 0 0 0
19 4 15 3 0 0 1 0
19 4 15 3 0 1 0 0
19 4 15 3 0 1 1 0
19 2 14 1 0 0 0 0
19 2 14 1 0 0 1 0
19 2 14 1 0 1 0 0
19 2 14 1 0 1 1 0
19 4 15 2 0 0 0 0
19 4 15 2 0 0 1 0
19 4 15 2 0 1 0 0
19 4 15 2 0 1 1 0
19 4 15 1 0 0 0 0
19 4 15 1 0 0 1 0
19 4 15 1 0 1 0 0
19 4 15 1 0 1 1 0
19 2 14 2 0 0 0 0
19 2 14 2 0 0 1 0
19 2 14 2 0 1 0 0
19 2 14 2 0 1 1 0
19 5 14 0 0 0 0 0
19 5 14 0 0 0 1 0
19 5 14 0 0 1 0 0
19 5 14 0 0 1 1 0
19 5 14 3 0 0 0 0
19 5 14 3 0 0 1 0
19 5 14 3 0 1 0 0
19 5 14 3 0 1 1 0
19 1 13 0 0 0 0 0
19 1 13 0 0 0 1 0
19 1 13 0 0 1 0 0
19 1 13 0 0 1 1 0
19 0 14 0 0 0 0 0
19 0 14 0 0 0 1 0
19 0 14 0 0 1 0 0
19 0 14 0 0 1 1 0
19 2 13 3 0 0 0 0
19 2 13 3 0 0 1 0
19 2 13 3 0 1 0 0
19 2 13 3 0 1 1 0
19 6 14 0 0 0 0 0
19 6 14 0 0 0 1 0
19 6 14 0 0 1 0 0
19 6 14 0 0 1 1 0
19 5 14 2 0 0 0 0
19 5 14 2 0 0 1 0
19 5 14 2 0 1 0 0
19 5 14 2 0 1 1 0
19 5 14 1 0 0 0 0
19 5 14 1 0 0 1 0
19 5 14 1 0 1 0 0
19 5 14 1 0 1 1 0
19 6 15 3 0 0 0 0
19 6 15 3 0 0 1 0
19 6 15 3 0 1 0 0
19 6 15 3 0 1 1 0
19 0 14 1 0 0 0 0
19 0 14 1 0 0 1 0
19 0 14 1 0 1 0 0
19 0 14 1 0 1 1 0
19 6 15 2 0 0 0 0
19 6 15 2 0 0 1 0
19 6 15 2 0 1 0 0
19 6 15 2 0 1 1 0
19 6 15 1 0 0 0 0
19 6 15 1 0 0 1 0
19 6 15 1 0 1 0 0
19 6 15 1 0 1 1 0
19 1 13 2 0 0 0 0
19 1 13 2 0 0 1 0
19 1 13 2 0 1 0 0
19 1 13 2 0 1 1 0
19 1 13 3 0 0 0 0
19 1 13 3 0 0 1 0
19 1 13 3 0 1 0 0
19 1 13 3 0 1 1 0
19 0 14 2 0 0 0 0
19 0 14 2 0 0 1 0
19 0 14 2 0 1 0 0
19 0 14 2 0 1 1 0
19 0 14 3 0 0 0 0
19 0 14 3 0 0 1 0
19 0 14 3 0 1 0 0
19 0 14 3 0 1 1 0
19 7 14 0 0 0 0 0
19 7 14 0 0 0 1 0
19 7 14 0 0 1 0 0
19 7 14 0 0 1 1 0
19 7 14 3 0 0 0 0
19 7 14 3 0 0 1 0
19 7 14 3 0 1 0 0
19 7 14 3 0 1 1 0
19 1 12 1 0 0 0 0
19 1 12 1 0 0 1 0
19 1 12 1 0 1 0 0
19 1 12 1 0 1 1 0
19 -1 15 1 0 0 0 0
19 -1 15 1 0 0 1 0
19 -1 15 1 0 1 0 0
19 -1 15 1 0 1 1 0
19 7 14 2 0 0 0 0
19 7 14 2 0 0 1 0
19 7 14 2 0 1 0 0
19 7 14 2 0 1 1 0
19 7 14 1 0 0 0 0
19 7 14 1 0 0 1 0
19 7 14 1 0 1 0 0
19 7 14 1 0 1 1 0
19 8 15 3 0 0 0 0
19 8 15 3 0 0 1 0
19 8 15 3 0 1 0 0
19 8 15 3 0 1 1 0
20 3 21 0 0 0 0 0
20 3 21 0 0 0 1 0
20 3 21 0 0 1 0 0
20 3 21 0 0 1 1 0
20 2 21 0 0 0 0 0
20 2 21 0 0 0 1 0
20 2 21 0 0 1 0 0
20 2 21 0 0 1 1 0
20 3 21 2 0 0 0 0
20 3 21 2 0 0 1 0
20 3 21 2 0 1 0 0
20 3 21 2 0 1 1 0
20 3 21 3 0 0 0 0
20 3 21 3 0 0 1 0
20 3 21 3 0 1 0 0
20 3 21 3 0 1 1 0
20 3 21 1 0 0 0 0
20 3 21 1 0 0 1 0
20 3 21 1 0 1 0 0
20 3 21 1 0 1 1 0
20 1 21 0 0 0 0 0
20 1 21 0 0 0 1 0
20 1 21 0 0 1 0 0
20 1 21 0 0 1 1 0
20 1 22 1 0 0 0 0
20 1 22 1 0 0 1 0
20 1 22 1 0 1 0 0
20 1 22 1 0 1 1 0
20 4 20 0 0 0 0 0
20 4 20 0 0 0 1 0
20 4 20 0 0 1 0 0
20 4 20 0 0 1 1 0
20 0 21 0 0 0 0 0
20 0 21 0 0 0 1 0
20 0 21 0 0 1 0 0
20 0 21 0 0 1 1 0
20 2 22 3 0 0 0 0
20 2 22 3 0 0 1 0
20 2 22 3 0 1 0 0
20 2 22 3 0 1 1 0
20 0 22 1 0 0 0 0
20 0 22 1 0 0 1 0
20 0 22 1 0 1 0 0
20 0 22 1 0 1 1 0
20 2 22 1 0 0 0 0
20 2 22 1 0 0 1 0
20 2 22 1 0 1 0 0
20 2 22 1 0 1 1 0
20 1 22 3 0 0 0 0
20 1 22 3 0 0 1 0
20 1 22 3 0 1 0 0
20 1 22 3 0 1 1 0
20 1 22 2 0 0 0 0
20 1 22 2 0 0 1 0
20 1 22 2 0 1 0 0
20 1 22 2 0 1 1 0
20 5 20 0 0 0 0 0
20 5 20 0 0 0 1 0
20 5 20 0 0 1 0 0
20 5 20 0 0 1 1 0
20 4 20 2 0 0 0 0
20 4 20 2 0 0 1 0
20 4 20 2 0 1 0 0
20 4 20 2 0 1 1 0
20 4 20 3 0 0 0 0
20 4 20 3 0 0 1 0
20 4 20 3 0 1 0 0
20 4 20 3 0 1 1 0
20 4 20 1 0 0 0 0
20 4 20 1 0 0 1 0
20 4 20 1 0 1 0 0
20 4 20 1 0 1 1 0
20 6 21 0 0 0 0 0
20 6 21 0 0 0 1 0
20 6 21 0 0 1 0 0
20 6 21 0 0 1 1 0
20 5 21 2 0 0 0 0
20 5 21 2 0 0 1 0
20 5 21 2 0 1 0 0
20 5 21 2 0 1 1 0
20 5 21 3 0 0 0 0
20 5 21 3 0 0 1 0
20 5 21 3 0 1 0 0
20 5 21 3 0 1 1 0
20 5 21 1 0 0 0 0
20 5 21 1 0 0 1 0
20 5 21 1 0 1 0 0
20 5 21 1 0 1 1 0
20 -1 22 1 0 0 0 0
20 -1 22 1 0 0 1 0
20 -1 22 1 0 1 0 0
20 -1 22 1 0 1 1 0
20 2 22 2 0 0 0 0
20 2 22 2 0 0 1 0
20 2 22 2 0 1 0 0
20 2 22 2 0 1 1 0
20 0 22 3 0 0 0 0
20 0 22 3 0 0 1 0
20 0 22 3 0 1 0 0
20 0 22 3 0 1 1 0
20 0 22 2 0 0 0 0
20 0 22 2 0 0 1 0
20 0 22 2 0 1 0 0
20 0 22 2 0 1 1 0
20 6 21 3 0 0 0 0
20 6 21 3 0 0 1 0
20 6 21 3 0 1 0 0
20 6 21 3 0 1 1 0
20 7 21 0 0 0 0 0
20 7 21 0 0 0 1 0
20 7 21 0 0 1 0 0
20 7 21 0 0 1 1 0
20 6 21 2 0 0 0 0
20 6 21 2 0 0 1 0
20 6 21 2 0 1 0 0
20 6 21 2 0 1 1 0
20 6 21 1 0 0 0 0
20 6 21 1 0 0 1 0
20 6 21 1 0 1 0 0
20 6 21 1 0 1 1 0
20 8 22 3 0 0 0 0
20 8 22 3 0 0 1 0
20 8 22 3 0 1 0 0
20 8 22 3 0 1 1 0
20 7 22 3 0 0 0 0
20 7 22 3 0 0 1 0
20 7 22 3 0 1 0 0
20 7 22 3 0 1 1 0
20 7 22 2 0 0 0 0
20 7 22 2 0 0 1 0
20 7 22 2 0 1 0 0
20 7 22 2 0 1 1 0
20 7 22 1 0 0 0 0
20 7 22 1 0 0 1 0
20 7 22 1 0 1 0 0
20 7 22 1 0 1 1 0
21 3 10 0 0 0 0 0
21 3 10 0 0 0 1 0
21 3 10 0 0 1 0 0
21 3 10 0 0 1 1 0
21 3 11 2 0 0 0 0
21 3 11 2 0 0 1 0
21 3 11 2 0 1 0 0
21 3 11 2 0 1 1 0
21 3 11 3 0 0 0 0
21 3 11 3 0 0 1 0
21 3 11 3 0 1 0 0
21 3 11 3 0 1 1 0
21 3 11 1 0 0 0 0
21 3 11 1 0 0 1 0
21 3 11 1 0 1 0 0
21 3 11 1 0 1 1 0
21 2 10 0 0 0 0 0
21 2 10 0 0 0 1 0
21 2 10 0 0 1 0 0
21 2 10 0 0 1 1 0
21 4 10 0 0 0 0 0
21 4 10 0 0 0 1 0
21 4 10 0 0 1 0 0
21 4 10 0 0 1 1 0
21 4 10 3 0 0 0 0
21 4 10 3 0 0 1 0
21 4 10 3 0 1 0 0
21 4 10 3 0 1 1 0
21 2 11 1 0 0 0 0
21 2 11 1 0 0 1 0
21 2 11 1 0 1 0 0
21 2 11 1 0 1 1 0
21 2 11 2 0 0 0 0
21 2 11 2 0 0 1 0
21 2 11 2 0 1 0 0
21 2 11 2 0 1 1 0
21 2 11 3 0 0 0 0
21 2 11 3 0 0 1 0
21 2 11 3 0 1 0 0
21 2 11 3 0 1 1 0
21 1 10 0 0 0 0 0
21 1 10 0 0 0 1 0
21 1 10 0 0 1 0 0
21 1 10 0 0 1 1 0
21 1 11 1 0 0 0 0
21 1 11 1 0 0 1 0
21 1 11 1 0 1 0 0
21 1 11 1 0 1 1 0
21 5 10 0 0 0 0 0
21 5 10 0 0 0 1 0
21 5 10 0 0 1 0 0
21 5 10 0 0 1 1 0
21 4 10 2 0 0 0 0
21 4 10 2 0 0 1 0
21 4 10 2 0 1 0 0
21 4 10 2 0 1 1 0
21 4 10 1 0 0 0 0
21 4 10 1 0 0 1 0
21 4 10 1 0 1 0 0
21 4 10 1 0 1 1 0
21 1 11 2 0 0 0 0
21 1 11 2 0 0 1 0
21 1 11 2 0 1 0 0
21 1 11 2 0 1 1 0
21 1 11 3 0 0 0 0
21 1 11 3 0 0 1 0
21 1 11 3 0 1 0 0
21 1 11 3 0 1 1 0
21 5 11 2 0 0 0 0
21 5 11 2 0 0 1 0
21 5 11 2 0 1 0 0
21 5 11 2 0 1 1 0
21 5 11 3 0 0 0 0
21 5 11 3 0 0 1 0
21 5 11 3 0 1 0 0
21 5 11 3 0 1 1 0
21 5 11 1 0 0 0 0
21 5 11 1 0 0 1 0
21 5 11 1 0 1 0 0
21 5 11 1 0 1 1 0
21 0 10 0 0 0 0 0
21 0 10 0 0 0 1 0
21 0 10 0 0 1 0 0
21 0 10 0 0 1 1 0
21 0 10 1 0 0 0 0
21 0 10 1 0 0 1 0
21 0 10 1 0 1 0 0
21 0 10 1 0 1 1 0
21 6 10 0 0 0 0 0
21 6 10 0 0 0 1 0
21 6 10 0 0 1 0 0
21 6 10 0 0 1 1 0
21 6 10 3 0 0 0 0
21 6 10 3 0 0 1 0
21 6 10 3 0 1 0 0
21 6 10 3 0 1 1 0
21 0 10 2 0 0 0 0
21 0 10 2 0 0 1 0
21 0 10 2 0 1 0 0
21 0 10 2 0 1 1 0
21 0 10 3 0 0 0 0
21 0 10 3 0 0 1 0
21 0 10 3 0 1 0 0
21 0 10 3 0 1 1 0
21 -1 11 1 0 0 0 0
21 -1 11 1 0 0 1 0
21 -1 11 1 0 1 0 0
21 -1 11 1 0 1 1 0
21 7 10 0 0 0 0 0
21 7 10 0 0 0 1 0
21 7 10 0 0 1 0 0
21 7 10 0 0 1 1 0
21 6 10 2 0 0 0 0
21 6 10 2 0 0 1 0
21 6 10 2 0 1 0 0
21 6 10 2 0 1 1 0
21 6 10 1 0 0 0 0
21 6 10 1 0 0 1 0
21 6 10 1 0 1 0 0
21 6 10 1 0 1 1 0
21 7 11 2 0 0 0 0
21 7 11 2 0 0 1 0
21 7 11 2 0 1 0 0
21 7 11 2 0 1 1 0
21 7 11 3 0 0 0 0
21 7 11 3 0 0 1 0
21 7 11 3 0 1 0 0
21 7 11 3 0 1 1 0
21 7 11 1 0 0 0 0
21 7 11 1 0 0 1 0
21 7 11 1 0 1 0 0
21 7 11 1 0 1 1 0
21 8 11 3 0 0 0 0
21 8 11 3 0 0 1 0
21 8 11 3 0 1 0 0
21 8 11 3 0 1 1 0
22 3 8 0 0 0 0 0
22 3 8 0 0 0 1 0
22 3 8 0 0 1 0 0
22 3 8 0 0 1 1 0
22 3 9 2 0 0 0 0
22 3 9 2 0 0 1 0
22 3 9 2 0 1 0 0
22 3 9 2 0 1 1 0
22 3 9 3 0 0 0 0
22 3 9 3 0 0 1 0
22 3 9 3 0 1 0 0
22 3 9 3 0 1 1 0
22 3 9 1 0 0 0 0
22 3 9 1 0 0 1 0
22 3 9 1 0 1 0 0
22 3 9 1 0 1 1 0
22 2 8 0 0 0 0 0
22 2 8 0 0 0 1 0
22 2 8 0 0 1 0 0
22 2 8 0 0 1 1 0
22 4 8 0 0 0 0 0
22 4 8 0 0 0 1 0
22 4 8 0 0 1 0 0
22 4 8 0 0 1 1 0
22 4 8 3 0 0 0 0
22 4 8 3 0 0 1 0
22 4 8 3 0 1 0 0
22 4 8 3 0 1 1 0
22 2 9 1 0 0 0 0
22 2 9 1 0 0 1 0
22 2 9 1 0 1 0 0
22 2 9 1 0 1 1 0
22 2 9 2 0 0 0 0
22 2 9 2 0 0 1 0
22 2 9 2 0 1 0 0
22 2 9 2 0 1 1 0
22 2 9 3 0 0 0 0
22 2 9 3 0 0 1 0
22 2 9 3 0 1 0 0
22 2 9 3 0 1 1 0
22 1 8 0 0 0 0 0
22 1 8 0 0 0 1 0
22 1 8 0 0 1 0 0
22 1 8 0 0 1 1 0
22 1 8 1 0 0 0 0
22 1 8 1 0 0 1 0
22 1 8 1 0 1 0 0
22 1 8 1 0 1 1 0
22 5 8 0 0 0 0 0
22 5 8 0 0 0 1 0
22 5 8 0 0 1 0 0
22 5 8 0 0 1 1 0
22 4 8 2 0 0 0 0
22 4 8 2 0 0 1 0
22 4 8 2 0 1 0 0
22 4 8 2 0 1 1 0
22 4 8 1 0 0 0 0
22 4 8 1 0 0 1 0
22 4 8 1 0 1 0 0
22 4 8 1 0 1 1 0
22 0 8 0 0 0 0 0
22 0 8 0 0 0 1 0
22 0 8 0 0 1 0 0
22 0 8 0 0 1 1 0
22 1 8 2 0 0 0 0
22 1 8 2 0 0 1 0
22 1 8 2 0 1 0 0
22 1 8 2 0 1 1 0
22 1 8 3 0 0 0 0
22 1 8 3 0 0 1 0
22 1 8 3 0 1 0 0
22 1 8 3 0 1 1 0
22 6 8 0 0 0 0 0
22 6 8 0 0 0 1 0
22 6 8 0 0 1 0 0
22 6 8 0 0 1 1 0
22 5 8 2 0 0 0 0
22 5 8 2 0 0 1 0
22 5 8 2 0 1 0 0
22 5 8 2 0 1 1 0
22 5 8 1 0 0 0 0
22 5 8 1 0 0 1 0
22 5 8 1 0 1 0 0
22 5 8 1 0 1 1 0
22 5 7 3 0 0 0 0
22 5 7 3 0 0 1 0
22 5 7 3 0 1 0 0
22 5 7 3 0 1 1 0
22 0 9 1 0 0 0 0
22 0 9 1 0 0 1 0
22 0 9 1 0 1 0 0
22 0 9 1 0 1 1 0
22 0 9 2 0 0 0 0
22 0 9 2 0 0 1 0
22 0 9 2 0 1 0 0
22 0 9 2 0 1 1 0
22 0 9 3 0 0 0 0
22 0 9 3 0 0 1 0
22 0 9 3 0 1 0 0
22 0 9 3 0 1 1 0
22 6 9 2 0 0 0 0
22 6 9 2 0 0 1 0
22 6 9 2 0 1 0 0
22 6 9 2 0 1 1 0
22 6 9 3 0 0 0 0
22 6 9 3 0 0 1 0
22 6 9 3 0 1 0 0
22 6 9 3 0 1 1 0
22 6 9 1 0 0 0 0
22 6 9 1 0 0 1 0
22 6 9 1 0 1 0 0
22 6 9 1 0 1 1 0
22 -1 8 1 0 0 0 0
22 -1 8 1 0 0 1 0
22 -1 8 1 0 1 0 0
22 -1 8 1 0 1 1 1
22 7 8 0 0 0 0 0
22 7 8 0 0 0 1 0
22 7 8 0 0 1 0 0
22 7 8 0 0 1 1 0
22 7 8 3 0 0 0 0
22 7 8 3 0 0 1 0
22 7 8 3 0 1 0 0
22 7 8 3 0 1 1 0
22 7 8 2 0 0 0 0
22 7 8 2 0 0 1 0
22 7 8 2 0 1 0 0
22 7 8 2 0 1 1 0
22 7 8 1 0 0 0 0
22 7 8 1 0 0 1 0
22 7 8 1 0 1 0 0
22 7 8 1 0 1 1 0
22 8 9 3 0 0 0 0
22 8 9 3 0 0 1 0
22 8 9 3 0 1 0 0
22 8 9 3 0 1 1 0
23 3 13 0 0 0 0 0
23 3 13 0 0 0 1 0
23 3 13 0 0 1 0 0
23 3 13 0 0 1 1 0
23 3 14 2 0 0 0 0
23 3 14 2 0 0 1 0
23 3 14 2 0 1 0 0
23 3 14 2 0 1 1 0
23 3 14 3 0 0 0 0
23 3 14 3 0 0 1 0
23 3 14 3 0 1 0 0
23 3 14 3 0 1 1 0
23 3 14 1 0 0 0 0
23 3 14 1 0 0 1 0
23 3 14 1 0 1 0 0
23 3 14 1 0 1 1 0
23 2 13 0 0 0 0 0
23 2 13 0 0 0 1 0
23 2 13 0 0 1 0 0
23 2 13 0 0 1 1 0
23 4 13 0 0 0 0 0
23 4 13 0 0 0 1 0
23 4 13 0 0 1 0 0
23 4 13 0 0 1 1 0
23 4 14 3 0 0 0 0
23 4 14 3 0 0 1 0
23 4 14 3 0 1 0 0
23 4 14 3 0 1 1 0
23 2 14 1 0 0 0 0
23 2 14 1 0 0 1 0
23 2 14 1 0 1 0 0
23 2 14 1 0 1 1 0
23 2 14 2 0 0 0 0
23 2 14 2 0 0 1 0
23 2 14 2 0 1 0 0
23 2 14 2 0 1 1 0
23 2 14 3 0 0 0 0
23 2 14 3 0 0 1 0
23 2 14 3 0 1 0 0
23 2 14 3 0 1 1 0
23 4 14 2 0 0 0 0
23 4 14 2 0 0 1 0
23 4 14 2 0 1 0 0
23 4 14 2 0 1 1 0
23 4 14 1 0 0 0 0
23 4 14 1 0 0 1 0
23 4 14 1 0 1 0 0
23 4 14 1 0 1 1 0
23 1 13 0 0 0 0 0
23 1 13 0 0 0 1 0
23 1 13 0 0 1 0 0
23 1 13 0 0 1 1 0
23 1 14 1 0 0 0 0
23 1 14 1 0 0 1 0
23 1 14 1 0 1 0 0
23 1 14 1 0 1 1 0
23 5 13 0 0 0 0 0
23 5 13 0 0 0 1 0
23 5 13 0 0 1 0 0
23 5 13 0 0 1 1 0
23 5 14 3 0 0 0 0
23 5 14 3 0 0 1 0
23 5 14 3 0 1 0 0
23 5 14 3 0 1 1 0
23 1 14 2 0 0 0 0
23 1 14 2 0 0 1 0
23 1 14 2 0 1 0 0
23 1 14 2 0 1 1 0
23 1 14 3 0 0 0 0
23 1 14 3 0 0 1 0
23 1 14 3 0 1 0 0
23 1 14 3 0 1 1 0
23 5 14 2 0 0 0 0
23 5 14 2 0 0 1 0
23 5 14 2 0 1 0 0
23 5 14 2 0 1 1 0
23 5 14 1 0 0 0 0
23 5 14 1 0 0 1 0
23 5 14 1 0 1 0 0
23 5 14 1 0 1 1 0
23 0 13 0 0 0 0 0
23 0 13 0 0 0 1 0
23 0 13 0 0 1 0 0
23 0 13 0 0 1 1 0
23 0 14 1 0 0 0 0
23 0 14 1 0 0 1 0
23 0 14 1 0 1 0 0
23 0 14 1 0 1 1 0
23 6 13 0 0 0 0 0
23 6 13 0 0 0 1 0
23 6 13 0 0 1 0 0
23 6 13 0 0 1 1 0
23 6 13 3 0 0 0 0
23 6 13 3 0 0 1 0
23 6 13 3 0 1 0 0
23 6 13 3 0 1 1 0
23 0 14 2 0 0 0 0
23 0 14 2 0 0 1 0
23 0 14 2 0 1 0 0
23 0 14 2 0 1 1 0
23 0 14 3 0 0 0 0
23 0 14 3 0 0 1 0
23 0 14 3 0 1 0 0
23 0 14 3 0 1 1 0
23 -1 14 1 0 0 0 0
23 -1 14 1 0 0 1 0
23 -1 14 1 0 1 0 0
23 -1 14 1 0 1 1 0
23 7 13 0 0 0 0 0
23 7 13 0 0 0 1 0
23 7 13 0 0 1 0 0
23 7 13 0 0 1 1 0
23 6 13 2 0 0 0 0
23 6 13 2 0 0 1 0
23 6 13 2 0 1 0 0
23 6 13 2 0 1 1 0
23 6 13 1 0 0 0 0
23 6 13 1 0 0 1 0
23 6 13 1 0 1 0 0
23 6 13 1 0 1 1 0
23 7 13 2 0 0 0 0
23 7 13 2 0 0 1 0
23 7 13 2 0 1 0 0
23 7 13 2 0 1 1 0
23 7 13 1 0 0 0 0
23 7 13 1 0 0 1 0
23 7 13 1 0 1 0 0
23 7 13 1 0 1 1 0
23 7 12 3 0 0 0 0
23 7 12 3 0 0 1 0
23 7 12 3 0 1 0 0
23 7 12 3 0 1 1 0
23 8 14 3 0 0 0 0
23 8 14 3 0 0 1 0
23 8 14 3 0 1 0 0
23 8 14 3 0 1 1 0
